hospital,autor_id,review_text,review_rating,review_datetime_utc,review_likes,review_text_processed
LeConte,107698172278508648834,5+ hour wait in the lobby with the same patients for the duration of the stay. There's a reason this place is rated so low!,bad,10/24/2018 08:26:49,3,5 hour wait lobby patient duration stay reason place rated low
LeConte,112529084148670509309,"I was in the emergency room yesterday afternoon after hiking and breaking my ankle/fibula. I only waited about 45 mins to be seen and that's not too bad for an emergency room. All of the nurses and staff were extremely kind and helpful. We got an xray and doctor came back to let me know what was wrong with my foot and shortly after a MCA came in to put a splint on my foot.  I must admit I was extremely scared to go to this hospital after all the terrible reviews I had read & there was nowhere else nearby to go, I am from out of town was visiting Pigeon Forge on a family vacation so I knew nothing about this hospital aside from all the terrible reviews but honestly I was completely satisfied with the doctor who seen me and the nurses. They were all kind and they were even sweet to my little boy the nurses kept giving him stickers and he was loving. I was at the hospital from about 4pm till about 730pm. So wasn't too bad got in fast got treated right and got out. Def would recommend them.",good,04/30/2016 18:54:23,1,emergency room yesterday afternoon hiking breaking anklefibula waited 45 min seen thats bad emergency room nurse staff extremely kind helpful got xray doctor came back let know wrong foot shortly mca came put splint foot must admit extremely scared go terrible review read nowhere else nearby go town visiting pigeon forge family vacation knew nothing aside terrible review honestly completely satisfied doctor seen nurse kind even sweet little boy nurse kept giving sticker loving 4pm till 730pm wasnt bad got fast got treated right got def would recommend
LeConte,102613770076652382223,"Like many others our wait in the er was terrible.  We were there for a total of 8.5 hours.  I brought my son in with severe pain, which ended up being a kidney stone.  It was about 4 hours before anyone even attempted to provide any care for him.  Once we did get a diagnosis and discharge instructions, the doctor did not come in to speak with us.  I had to return to collect the full report and ct scan disk to take to his urologist.  The only information we received was a few prescriptions and an informational sheet about kidney stones.  We should have went to children’s in Knoxville.",bad,01/16/2018 01:36:15,2,like many others wait er terrible total 85 hour brought son severe pain ended kidney stone 4 hour anyone even attempted provide care get diagnosis discharge instruction doctor come speak u return collect full report ct scan disk take urologist information received prescription informational sheet kidney stone went childrens knoxville
LeConte,110933589207826450057,"A little leary after reading previous reviews, but I must say that I received prompt and friendly service with great er care.  Hope to not to have to repeat visit, but would have no reservations about going there for myself or my family.",good,06/30/2014 02:11:11,1,little leary reading previous review must say received prompt friendly service great er care hope repeat visit would reservation going family
LeConte,109683491693207779489,Leconte has treated me very well! I highly recommend Lecxobte for medical treatment!,good,08/02/2017 14:08:45,1,treated well highly recommend lecxobte treatment
LeConte,116073934775682944806,My fiance has had both our daughters here and will be having our first son here staff is on top of everything and know how to get what why need done wounderfull place to have a baby,good,07/08/2018 21:17:51,1,fiance daughter first son staff top everything know get need done wounderfull place baby
LeConte,118205297761303782485,"Drive to Knoxville!!  The wait was excessive, the charge nurse was uncaring.   A seven month old baby presenting multiple symptoms and fever for 48 hrs is made to wait for over 3 hours.  Do not go here unless it is absolutely the last option.",bad,06/20/2015 09:45:25,1,drive knoxville wait excessive charge nurse uncaring seven month old baby presenting multiple symptom fever 48 hr made wait 3 hour go unless absolutely last option
LeConte,118321990270665566192,I had to give a star to write a review otherwise I wouldn't even give this sorry place an 1/8 of a star. I have a VERY sick child. The lobby was empty except one person when we got here and it's been an over and hour and had to yell at some one to even get his temp!! The lady at the front desk is hateful and RUDE ...the nurses checking vitals along with the front desk lady can't do anything for gossiping through the window!!!! I HATE THIS HOSPITAL!!!!!! Please don't come here EVER,bad,03/27/2017 01:10:55,8,give star write review otherwise wouldnt even give sorry place 18 star sick child lobby empty except one person got hour yell one even get temp lady front desk hateful rude nurse checking vitals along front desk lady cant anything gossiping window hate please dont come ever
LeConte,102696982781684321405,I HAVE BEEN GOING TO LECONTE FOR 6 YEARS- IVE HAD ALL 3 OF MY CHILDREN THERE AS WELL. NEVER HAD A BAD EXPERIENCE... NOT SURE WHAT THE ISSUE IS WITH EVERYONE ELSE. I WILL CONTINUE TO USE LECONTE MC.,good,09/16/2016 18:30:15,1,going 6 year ive 3 child well never bad experience sure issue everyone else continue use mc
LeConte,116365082832031799046,The ER got me in quickly and the doctor came right in and was very good.,good,03/18/2013 02:24:46,1,er got quickly doctor came right good
LeConte,113598018680671670256,My husband was in excruciating pain March 12th while on vacation in Sevierville.  I finally talked him into going to the ER at Leconte even though we knew nothing about it. He was triaged within 60 seconds and had all the appropriate tests and medication for his diagnosis. All the staff people were extremely professional and compassionate. Special thanks to ER doctor Bradley and hospitalist Dr. Umunakwe. Husband only had to stay one night in this wonderful  facility but we were so impressed with the care he received. They had a special discharge nurse and we were out of there within one hour of the doctor releasing him. My husband's health problem was life-threatening but we were in excellent hands.,good,03/17/2017 23:29:32,1,husband excruciating pain march 12th vacation sevierville finally talked going er even though knew nothing triaged within 60 second appropriate test medication diagnosis staff people extremely professional compassionate special thanks er doctor bradley hospitalist dr umunakwe husband stay one night wonderful facility impressed care received special discharge nurse within one hour doctor releasing husband health problem lifethreatening excellent hand
LeConte,113718841083573098439,This is a very bad place stay as far away as you can.  My wife was brought into the ER and she was sexually assaulted by the staff.  They are liars and evil.  They will let anything happen in there hospital and they will lie about it when you confront them.,bad,05/15/2018 22:26:31,4,bad place stay far away wife brought er sexually assaulted staff liar evil let anything happen lie confront
LeConte,104177634015524148778,"I normally have a decent to good experience any of the times I have had to visit Leconte but after my daughters anatomy sonogram this morning I am irate with the nurse. We have worked extremely hard with several late nights and spent hard earned money to do a gender reveal party for her, all for the nurse to slip up and hand her a picture saying what the gender was. Now, if we had not said anything about it to the nurse I would understand but, she was informed not to share it with anyone but her mother three different times and even made those with us turn their head so they were not able to see the image. We feel that our efforts are pointless now because the one person who was absolutely not to know was the first person to find out. Either the nurse was not listening, did not care, or may have been in another world on some kind of drug. Whichever reason it is ultimately has ruined what we have worked and planned for over three months. I am highly disappointed in the ""professional"" staff here at Leconte. A medical professional should be exactly that, a professional.",bad,07/21/2016 14:56:42,2,normally decent good experience time visit daughter anatomy sonogram morning irate nurse worked extremely hard several late night spent hard earned money gender reveal party nurse slip hand picture saying gender said anything nurse would understand informed share anyone mother three different time even made u turn head able see image feel effort pointless one person absolutely know first person find either nurse listening care may another world kind drug whichever reason ultimately ruined worked planned three month highly disappointed professional staff professional exactly professional
LeConte,110130692047569144016,"Beware this hospital and its parent company Covenant Health.  They pay the employees that remain there (having the highest turnover of any hospital Ive ever seen) substandard wages.  What does that mean to you??  Its simple,  overworked employees that would love to give you the treatment you deserve, but are so exhausted they cannot.  This hospital has job fairs every month to every other month and guess what,  due to substandard wages and benefits its employees cannot afford they cannot either 1) Get new talent or 2) keep them.  Would you trust your very expensive health care to a place that treats its own people like this knowing that being overworked and underpaid they cannot possibly care for you?  They are happy to charge you premium rates for any procedure,  yet balk at taking care of the staff.  This is why the reviews here are dismal.  Get with it Covenant,  we are no longer in the slave job situation we where 3 years ago,  Im surprised Dolly Parton who shares a namesake with this hospital allows this. As an FYI they have banned me from posting this on Facebook as it hits a nerve,  thankfully there are lots of places to place accurate reviews they try to hide.",bad,03/16/2016 21:07:28,2,beware parent company covenant health pay employee remain highest turnover ive ever seen substandard wage mean simple overworked employee would love give treatment deserve exhausted cannot job fair every month every month guess due substandard wage benefit employee cannot afford cannot either 1 get new talent 2 keep would trust expensive health care place treat people like knowing overworked underpaid cannot possibly care happy charge premium rate procedure yet balk taking care staff review dismal get covenant longer slave job situation 3 year ago im surprised dolly parton share namesake allows fyi banned posting facebook hit nerve thankfully lot place place accurate review try hide
LeConte,105332183252050009940,A lot of the staff were good but the all around quality of services is lacking in the extreme. This isn't the fault of the nurses and staff per se but this hospital could use some better management  of services most stations are deserted so finding someone to help you is immpossible so you end up tying up the nurses time that they could otherwise spend on their patients. When I tryed to phone in to Leconte  I was redirected to 3 other hospitals. I feel that i would never send anyone to this hospital and the residents in Sevierville should be demanding a better run hospital with people at their stations to better serve the patients and help the nursing staff so that the nurses can more efficiently serve their patients.,bad,11/29/2016 16:08:08,3,lot staff good around quality service lacking extreme isnt fault nurse staff per se could use better management service station deserted finding someone help immpossible end tying nurse time could otherwise spend patient tryed phone redirected 3 feel would never send anyone resident sevierville demanding better run people station better serve patient help nursing staff nurse efficiently serve patient
LeConte,109866492638515229853,I have no interest every returning this hospital Yep urgency room is so slow waiting for Doctor to come to relation all day long it is after 1 o’clock still have not seen the doctor to be released and I have a long trip ahead of me,bad,07/16/2018 17:04:38,2,interest every returning yep urgency room slow waiting doctor come relation day long 1 oclock still seen doctor released long trip ahead
LeConte,114955353332034520293,"From the EMTs, ER staff, CNAs, RNs, housekeeping, physical therapy, case manager, (thank you Donnita), hospitalists, nutritional staff, xray techs! Can not say enough about our experience there.
My mother who has dementia was in the hospital for seven days and she was treated to the up most care and respect. I want to think all who were involved with her care, thank you so much.",good,10/11/2016 17:12:37,1,emts er staff cnas rn housekeeping physical therapy case manager thank donnita hospitalists nutritional staff xray tech say enough experience mother dementia seven day treated care respect want think involved care thank much
LeConte,114577499859562323496,"I have been waiting for over 2 hours to be seen. I have worked as a cna in a hospital for 2 years. There is no organization in 2 hours I’ve been taken back and brought back to the waiting room. Considering the amount of money y’all make off of an er trip, you would think they would take a little better care of their patients.",bad,07/04/2018 21:47:08,3,waiting 2 hour seen worked cna 2 year organization 2 hour ive taken back brought back waiting room considering amount money yall make er trip would think would take little better care patient
LeConte,108473275709711567253,Hospital absolutely sucks!!!!!! I will never ever go here again and now see why everyone in this area complains about this hospital... Sad,bad,03/12/2014 20:33:09,1,absolutely suck never ever go see everyone area complains sad
LeConte,107622800746071112365,"Worst hospital EVER... My mother has been here three times, because of violently throwing up the first time, then had surgery, and also had a blood transfusion. When we got to the ER the first time, it took them 2 HOURS TO DO ANYTHING! The Dr. on staff that night spent 20 MINUTES ONLY TO ADMIT HER, and waited HOURS to check on her blood pressure as well as her blood levels!  Then the next time she went in for surgery, she complained of chest pains, and they kept her there until 9:30 p.m. and ALMOST DIDN'T EVEN FEED HER! THIS HOSPITAL IS A DISGRACE!",bad,10/10/2017 17:49:59,6,worst ever mother three time violently throwing first time surgery also blood transfusion got er first time took 2 hour anything dr staff night spent 20 minute admit waited hour check blood pressure well blood level next time went surgery complained chest pain kept 930 pm almost didnt even feed disgrace
LeConte,102951748229200466866,Had to take my husband to the ER last night. We were treated with the best care as soon as we walked in until we walked out. We didn't wait at all for treatment. Thank you to all the staff.,good,04/15/2016 14:37:33,1,take husband er last night treated best care soon walked walked didnt wait treatment thank staff
LeConte,111147488389738715866,"👎 if I could give a 0 star I would. If I had know, I would have drove into Knoxville and went to ut hospital.",bad,01/04/2018 16:23:07,3,could give 0 star would know would drove knoxville went ut
LeConte,112446816977219476254,"I wish there were negative stars! I would have been treated better at a vets office. I was brought in on ""suspected OD"" I told them I had 4 Tylenol PM & 2 beers. And that's exactly what was doing in my bloodwork. I was staying at a nearby hotel, in a bad fight with my boyfriend (which is why I went to the hotel, to get away & rest). BF shows up, told them he was worried for my safety would they let him in our check on me. They called the cops, I told the cops what I'd taken, they searched my belongings, then asked if I would go to hospital, I asked if I had to, they said yes, so I went. They assured me I'd have a ride back to the hotel in just a couple of hours. After 3 hours of no information, I asked my nurse why they were keeping me because my blood only showed the 4 Tylenol, he replied ""drug overdose"". I said "" I've been talking to you guys all night long and have been awake. How do you OD on 4 Tylenol? He then said ""suspected OD"". I said "" This is ridiculous, I want released to go home. "" he said ok, started unhooking monitors, took out my IV. IMMEDIATELY some caveman nurse appeared, grabbed me by my armpit, jerked me off the bed, (I have no feeling from my thighs down due to neuropathy), I told caveman I needed my cane, another nurse said be careful she had hip problems (leg & feet problems actually, but these dumbasses never bothered to ask why I needed assistance walking & getting in the bed, so I guess he assumed it was a hip, and I give him credit for trying to get caveman to settle down), as caveman continued to DRAG me out of my room with me stumbling, I asked where I was going, he said c""You are getting locked up! "". I said "" you can't hold me here against my will, nothing is wrong with me! "" He got up on my face, chomping gum and said ""THIS IS TENNESSEE!"". Then caveman and another person held my arms while 3 nurses stripped my clothes off including my hospital gown. Then they the me another hospital gown. I was left in a room with a foam mattress only, about 55 degrees with only a hospital gown. The door was locked with no inside handle. I was in there for 4- 5 hours. Knocked on the door that has a small window to try to use the bathroom, nurse in outside looked up from her smartphone that she'd been starting at everytime I looked & shook her head no. Never was offered water the whole time i was there. When the finally were discharging me, they brought in a banana & croissant & milk, which was about 10 hours after if gotten there. When the doctor came into the locked room to talk to me, he was wearing no ID, I asked what was going on v& why I was being held against my will. He said when I could talk like an adult he'd tell me. I said you people have been condescending to me since I got here. He said "" I earned that right, I'll keep you hear for 3_days if I choose "".  I could go on & on, but I'm saving that for the action I plan on taking. From my experience & the reviews on here, this place needs SHUT DOWN. I have been treated at Mission Hospital in Asheville, NC and it was with nothing but respect & professionalism. LeConte doesn't have a clue about respect, compassion, and most definitely NO PROFESSIONALISM.",bad,01/19/2016 22:46:30,2,wish negative star would treated better vet office brought suspected od told 4 tylenol pm 2 beer thats exactly bloodwork staying nearby hotel bad fight boyfriend went hotel get away rest bf show told worried safety would let check called cop told cop id taken searched belonging asked would go asked said yes went assured id ride back hotel couple hour 3 hour information asked nurse keeping blood showed 4 tylenol replied drug overdose said ive talking guy night long awake od 4 tylenol said suspected od said ridiculous want released go home said ok started unhooking monitor took iv immediately caveman nurse appeared grabbed armpit jerked bed feeling thigh due neuropathy told caveman needed cane another nurse said careful hip problem leg foot problem actually dumbass never bothered ask needed assistance walking getting bed guess assumed hip give credit trying get caveman settle caveman continued drag room stumbling asked going said cyou getting locked said cant hold nothing wrong got face chomping gum said tennessee caveman another person held arm 3 nurse stripped clothes including gown another gown left room foam mattress 55 degree gown door locked inside handle 4 5 hour knocked door small window try use bathroom nurse outside looked smartphone shed starting everytime looked shook head never offered water whole time finally discharging brought banana croissant milk 10 hour gotten doctor came locked room talk wearing id asked going v held said could talk like adult hed tell said people condescending since got said earned right ill keep hear 3_days choose could go im saving action plan taking experience review place need shut treated mission asheville nc nothing respect professionalism doesnt clue respect compassion definitely professionalism
LeConte,114907718819827881048,"The best thing about this place is the appearance, the place is beautful, however that's about all its got going. I recently had two friends who were guest here, one of which had been a guest at parkwest the week before, going from parkwest to leconte, was like a caddy to a pinto. The people at leconte are pushy and rude. They treat people like they are just a burden, their solution to pretty much any problem, is to dose them full of pain killers and milk the insurance as much as possible. I would rather go see a vetranerian than to trust this place with my care. AVOID LIKE THE PLAUGE!!!! , parkwest medical center in west Knoxville is a exceptional hospital, make the drive, you won't be sorry",bad,01/15/2016 15:25:15,1,best thing place appearance place beautful however thats got going recently two friend guest one guest week going like caddy pinto people pushy rude treat people like burden solution pretty much problem dose full pain killer milk insurance much possible would rather go see vetranerian trust place care avoid like plauge knoxville exceptional make drive wont sorry
LeConte,111505836408256037592,"Where do I begin?! First off JUST DRIVE TO KNOXVILLE!!!! I came to LeConte expecting help but NO I get an incompetent doctor who could not remember what he was treating me for and acted very stuck up to me. I went to LeConte having major back pains, an elevated heart, an infection that caused me to barely pee, dizziness and a strained back where I can not stand more than a minute or two. I AM 23! The staff there treat you like a burden, don't give you a damn thing for your infection and don't remember what they are doing. I had to ask them if they did the pregnancy test that is mandatory for any woman over the age of 11. The idiot doctor didn't ask if they did one. So I ended up 2 more hours at the hospital and another pee test. Now I find out at 6pm after being there since 2:25 that I am a mother. The doctor says well dont be too excited your hgc's are low so you could miscarry or have a tubal birth but hey come back in 48 hours. Again no antibiotic at the hospital so when i am finally released at 8pm I have to suffer til morning because the pharmacies are closed. But hey! I was due to be released at 6:45! I could have made it! So I go back after two excruciating days of waiting and the triage rn that is doing the vitals tells me that most women miscarry their first child. I didn't ask her a thing. She asked what I was here for and made that snide comment. Well I wait forever with the same symptoms and an even higher heart beat, go back to the same doctor as two days ago who wrote on my paper I was there for a repeat ultrasound and the idiot said oh. I didn't do that I told her to get you a repeat blood test. He passed the damn buck! So the hgc's come back very high and the baby is okay. I hug the doctor and say thank you and he says don't get too excited, hands me a paper and leaves. I am a first time mother, this will be my first it was absolutely crushing!!!! I look at the paper and it says follow up with so and so. Doesn't say why or who so and so is. Nothing. So please do yourself a favor and seek professional care in Knoxville. This place is rude, the rooms were dirty and the staff had very very bad attitudes. I am a no snob and everyone I know is a nurse they are never like this. I have been to very good hospitals but this place is by far the VERY VERY VERY WORSE! Not to mention it is a week later and none of my symptoms have changed",bad,02/18/2016 03:21:29,3,begin first drive knoxville came expecting help get incompetent doctor could remember treating acted stuck went major back pain elevated heart infection caused barely pee dizziness strained back stand minute two 23 staff treat like burden dont give damn thing infection dont remember ask pregnancy test mandatory woman age 11 idiot doctor didnt ask one ended 2 hour another pee test find 6pm since 225 mother doctor say well dont excited hgcs low could miscarry tubal birth hey come back 48 hour antibiotic finally released 8pm suffer til morning pharmacy closed hey due released 645 could made go back two excruciating day waiting triage rn vitals tell woman miscarry first child didnt ask thing asked made snide comment well wait forever symptom even higher heart beat go back doctor two day ago wrote paper repeat ultrasound idiot said oh didnt told get repeat blood test passed damn buck hgcs come back high baby okay hug doctor say thank say dont get excited hand paper leaf first time mother first absolutely crushing look paper say follow doesnt say nothing please favor seek professional care knoxville place rude room dirty staff bad attitude snob everyone know nurse never like good place far worse mention week later none symptom changed
LeConte,102538940197180185624,"I had to visit the Emergency Room with a bad case of mrsa-infection and spreading cellulitis in my leg.  The staff was prompt and courteous, and I received the care I needed.  Thank You!",good,04/19/2013 15:43:28,1,visit emergency room bad case mrsainfection spreading cellulitis leg staff prompt courteous received care needed thank
LeConte,103539416239170437323,"If I could give no stars I would. The security, nurses, and doctors are so rude. The treat people like crap. You wait hours upon hours in the waiting room to go back and have your doctor treat you like the scum for 5 whole minutes. Then wait another hour to get discharged. I was told nothing was wrong with my foot and pushed out the door. I have had to have 2 surgeries on my foot to fix the problem I imagined in my head. I have permanent damage bc I believed my doctor when she said nothing was wrong and to just go home and ice it. Back in 2012 I lost my 4 yr old daughter there. If losing my baby wasn't hard enough as I sat there, on display to the er, nurses and doctors stared at us ""whispering"" some pretty rude comments. I was then pretty much told I needed to leave, in my opinion bc they wanted the room. I was never once offered privacy or comfort from the staff. Just head shakes and whispers. Once I was asked to leave by the priest on behave of the staff I went to my car where a ticket was sitting on my windshield. When I first arrived to the hospital I parked infront and ran in to be with my child. My dad had moved my car 5 minutes later when he arrived. I made sure that other cars could pass by but that didn't matter I still got a parking ticket. I marched right back in there and got the security on the phone and told them what to do with his ticket too. There was nothing the doctors could have done to save my baby girl and I understand that. But the way I was treated after her death made everything so much worse. We got a pretty nice new hospital but with the same horrible treatment and care. If you can with stand the drive to UT I highly recommend so. If you must go to Leconte pray you get one of the very few doctor's there that actually care about their patients. Best wishes to you.",bad,04/04/2016 17:20:44,4,could give star would security nurse doctor rude treat people like crap wait hour upon hour waiting room go back doctor treat like scum 5 whole minute wait another hour get discharged told nothing wrong foot pushed door 2 surgery foot fix problem imagined head permanent damage bc believed doctor said nothing wrong go home ice back 2012 lost 4 yr old daughter losing baby wasnt hard enough sat display er nurse doctor stared u whispering pretty rude comment pretty much told needed leave opinion bc wanted room never offered privacy comfort staff head shake whisper asked leave priest behave staff went car ticket sitting windshield first arrived parked infront ran child dad moved car 5 minute later arrived made sure car could pas didnt matter still got parking ticket marched right back got security phone told ticket nothing doctor could done save baby girl understand way treated death made everything much worse got pretty nice new horrible treatment care stand drive ut highly recommend must go pray get one doctor actually care patient best wish
LeConte,100519277045197330505,I don't even give them one star. I give them all negatives. We were on vacation and my husband hurt his back really bad. He was taken to this place via ambulance. 3 hours later he was finally seen amd given some pain meds in which the nurse had trouble hooking up an Iv port to administer meds with. Thankfully I e got experience and helped her. We were there 7 hours before they even done test or anything so I told them to give him enough pain meds to make it 5 hours to our house where he could be seen by real professionals. The dr and all nursing staff was very rude and could care less. Every time I went to nurse station they were all sitting around and laughing while my husband was literally screaming in pain. This is a sad excuse for a medical facility and I wouldn't want anyone to go there!!,bad,04/05/2015 01:06:37,2,dont even give one star give negative vacation husband hurt back really bad taken place via ambulance 3 hour later finally seen amd given pain med nurse trouble hooking iv port administer med thankfully e got experience helped 7 hour even done test anything told give enough pain med make 5 hour house could seen real professional dr nursing staff rude could care le every time went nurse station sitting around laughing husband literally screaming pain sad excuse facility wouldnt want anyone go
LeConte,116150700398088488209,Not allowed to give a wait time after being here 4 hours. Don't read your chart to know what you're allergic to either.  They are ridiculous and rude.,bad,01/11/2018 05:52:46,2,allowed give wait time 4 hour dont read chart know youre allergic either ridiculous rude
LeConte,115974989039110951453,Very unprofessional staff. They did absolutely nothing but be rude and inconsiderate. Needs to be shut down .,bad,05/11/2017 23:54:35,8,unprofessional staff absolutely nothing rude inconsiderate need shut
LeConte,104484144143359795130,Horrible “care”!! Hours and hours of waiting !,bad,07/05/2018 20:19:53,3,horrible care hour hour waiting
LeConte,111759434173785574863,"Lord the worse hospital I ever been to, they treat you depending their personal believes, not the patients needs. Thats ridiculous.  You don't see a Dr. Only Pa but bill you hundreds of dls separate for Dr. Really no wonder so many ppl die, the stupid care they get like places like this",bad,06/01/2015 19:52:18,1,lord worse ever treat depending personal belief patient need thats ridiculous dont see dr pa bill hundred dl separate dr really wonder many ppl die stupid care get like place like
LeConte,114683040289677328291,I had chest pains and they got me to a room extremely Fast ! I give this hospital a 5 star,good,06/06/2018 06:33:58,2,chest pain got room extremely fast give 5 star
LeConte,110805634750168496021,"This hospital needs to be shut down and everyone fired, I have had no good experiences here. None of my friends or family have either. There's a special place in Hell for this establishment. I had to give the review one star to rate it. It doesn't even deserve that",bad,12/20/2016 03:04:51,6,need shut everyone fired good experience none friend family either special place hell establishment give review one star rate doesnt even deserve
LeConte,118272378837697086320,They are slowwwww been here 8 hours..,bad,01/01/2019 06:28:16,1,slowwwww 8 hour
LeConte,103302000776520397994,"I waited 6 hours in this hospital for nothing they said you are ok, but now I have a flu.",bad,07/19/2017 13:54:43,3,waited 6 hour nothing said ok flu
LeConte,115150507141363589819,"Slowest ER I have ever ever seen,8 hrs to simply treat a minor element !!! Unreasonable time to wait for anything!!!!!!!!!!!!!
I'd like to give them a minis 5 stars",bad,08/13/2017 03:21:40,4,slowest er ever ever seen8 hr simply treat minor element unreasonable time wait anything id like give mini 5 star
LeConte,100431487970634755961,"My friend came here for birth control, she booked the appointment months in advance. Due to two accidents she was ten minutes late and they refused to service her after she had already been charged. She begun to cry and the woman at the service started to laugh at her as she left. There have also been other problems but I’ll leave it that this.",bad,12/01/2017 22:00:45,2,friend came birth control booked appointment month advance due two accident ten minute late refused service already charged begun cry woman service started laugh left also problem ill leave
LeConte,109411496526551648957,If you want to wait over 4 hours to see a doctor than go there. But I will not be going back there.,bad,03/17/2018 18:43:55,1,want wait 4 hour see doctor go going back
LeConte,115521306577173223617,I agree with other reviews the staff was not very professional and the experience we had the place should be shut down.,bad,08/26/2017 18:30:03,3,agree review staff professional experience place shut
LeConte,114353535536840867181,Absolutely horrific....don't go there with a flagpole because they don't know their ass from a hole in the ground.,bad,09/05/2017 03:08:06,3,absolutely horrificdont go flagpole dont know hole ground
LeConte,115221127426848582195,Waiting 3 hours in the ER and was seen for 2 minutes to be told to keep doing exactly what I was already doing. 200 dollars later.,bad,03/03/2016 13:37:45,1,waiting 3 hour er seen 2 minute told keep exactly already 200 dollar later
LeConte,115968106056344715969,Very slow,bad,08/07/2019 17:14:43,0,slow
LeConte,106786445009785733805,top notch facility,good,10/07/2018 20:53:06,1,top notch facility
LeConte,114816765393524434684,"My wife has been in emergency room for over 5 hours with  horrible kidney stones pain. All we heard was LIES, poor customer service. We finally left around 2:00 am without any treatment or help. Poor customer service , very dirty emergency waiting room",bad,07/13/2018 15:45:50,3,wife emergency room 5 hour horrible kidney stone pain heard lie poor customer service finally left around 200 without treatment help poor customer service dirty emergency waiting room
LeConte,112880189129551984446,They killed my cousin and a newborn baby because they ordered the wrong shots for it. This place sucks and I would never recommend going there!,bad,09/30/2015 02:49:56,1,killed cousin newborn baby ordered wrong shot place suck would never recommend going
LeConte,106949455819240929669,"DO NOT GO HERE!! I took my 15 year old son here at 3:30 a.m. with extreme stomach cramps and vomiting and never saw anyone after we were checked in. At 5:45 a.m. I went to the desk to see when we were going to be seen and the doctor had ordered an IV, pain meds and something for nausea ~ WITHOUT ANYONE EVEN EXAMINING HIM. I would not have allowed them to administer any medication without an examination!!! We left at 6:00 am. ~ I will not ever recommend this hospital to anyone!!",bad,12/21/2014 11:32:12,2,go took 15 year old son 330 extreme stomach cramp vomiting never saw anyone checked 545 went desk see going seen doctor ordered iv pain med something nausea without anyone even examining would allowed administer medication without examination left 600 ever recommend anyone
LeConte,105113352506309175296,The wait time is so horrible  in the ER and when i walk out of the room to go get a drink and go back to the room my mother is in there like o we don't have anyone by that name i meam really after sitting back there 2 hours plus she is still back there now and going to tell me she ain't here yeah ok whatever this is the worst hospital i have ever been to save yourself and drive to Knoxville or Jefferson City.,bad,01/23/2017 17:14:49,3,wait time horrible er walk room go get drink go back room mother like dont anyone name meam really sitting back 2 hour plus still back going tell aint yeah ok whatever worst ever save drive knoxville jefferson city
LeConte,106146870707085122483,Brought my daughter in there she broke her arm  they put a soft cast on then I went to the children's hospital to days later cause that happened over the weekend and they said she needs to go for surgery tomorrow or radius popped out as well as the broken bone . Then two weeks later my husband fractured his ribs and we were sitting in the emergency room for almost an hour he was having trouble breathing I went up to talk to the girl and she told me there was a waiting period for 2 1/2 hours I said this is absurd somebody needs to be in charge of this hospital and fix it,bad,04/20/2017 00:54:22,4,brought daughter broke arm put soft cast went childrens day later cause happened weekend said need go surgery tomorrow radius popped well broken bone two week later husband fractured rib sitting emergency room almost hour trouble breathing went talk girl told waiting period 2 12 hour said absurd somebody need charge fix
LeConte,113410804801845992707,It's the worst hospital I've been to,bad,09/19/2017 20:46:51,1,worst ive
LeConte,101182575463206191572,This place is a joke over 2 hours in lobby and still not been triaged the reception up front was to busy running to the back eating they need to close the doors permanently,bad,07/02/2017 03:43:49,4,place joke 2 hour lobby still triaged reception front busy running back eating need close door permanently
LeConte,101111623562348119375,Very clean and professional,good,11/20/2017 03:25:23,0,clean professional
LeConte,108674851848241683757,I hate this place! They are so slow! The nurses are hateful as can be! Don't come! Go to Knoxville or Jeff county,bad,01/08/2017 04:18:15,2,hate place slow nurse hateful dont come go knoxville jeff
LeConte,111903165090910374659,Free wifi,good,04/07/2017 01:00:30,1,free wifi
LeConte,104726209207032257067,"Staff was generally friendly, but the facility was not clean and no one seemed to be in any hurry to treat the badly broken arm ... took hours to get diagnosis & pain management ... would not recommend this facility except in an emergency that couldn't wait for transit",bad,12/18/2016 06:11:54,1,staff generally friendly facility clean one seemed hurry treat badly broken arm took hour get diagnosis pain management would recommend facility except emergency couldnt wait transit
LeConte,103033245866966461741,What kind of ER lets a head trauma patient sit in the ER for 45 minutes??? Any doctor worth their license should know that's the stupidest thing you can do!,bad,06/22/2016 04:51:18,1,kind er let head trauma patient sit er 45 minute doctor worth license know thats stupidest thing
LeConte,106226005945308060432,Slow slow slow never seen anything like it never .... Sanitary they fail in also.,bad,08/14/2017 04:58:19,4,slow slow slow never seen anything like never sanitary fail also
LeConte,116542245539861947177,Great service,good,03/05/2017 22:24:35,1,great service
LeConte,104917975525010607735,Mean Dr and nurse and very very dirty it has dry blood on the bed.,bad,09/14/2016 01:54:40,2,mean dr nurse dirty dry blood bed
LeConte,112965390632154919274,Horrible place.,bad,06/29/2016 00:05:28,2,horrible place
